	Narocnik	Povzrocit.	Postavka	Prej.blag.	Izdaja bl.	Material	Odprta klc	OEM	KumulKlc	Datum
	1024.0	1200701	53	1024	25.07.2017	B1024AGR0125	6	KOS	6	29.08.2017
	1024.0	1200701	54	1024	25.07.2017	B1024AGR0132	6	KOS	6	29.08.2017
	1024.0	1200701	55	1024	25.07.2017	B1024AGR0133	6	KOS	6	29.08.2017
	1024.0	1200701	56	1024	25.07.2017	B1024AGR0134	6	KOS	6	29.08.2017
	1024.0	1200701	57	1024	25.07.2017	B1024AGR0137	6	KOS	6	29.08.2017
	1024.0	1200701	58	1024	25.07.2017	B1024AGR0138	6	KOS	6	29.08.2017
	1024.0	1200701	59	1024	25.07.2017	B1024AGR0139	12	KOS	12	29.08.2017
	1024.0	1200701	33	1024	25.07.2017	B1024AGE0312	24	KOS	24	29.08.2017
	1024.0	1200701	80	1024	25.07.2017	B1024ASR0111	24	KOS	24	29.08.2017
	1024.0	1200701	79	1024	25.07.2017	B1024ASR0108	12	KOS	12	29.08.2017
	1024.0	1200701	78	1024	25.07.2017	B1024ASR0107	24	KOS	24	29.08.2017
	1024.0	1200701	77	1024	25.07.2017	B1024ASR0106	24	KOS	24	29.08.2017
	1024.0	1200701	76	1024	25.07.2017	B1024ASR0103	12	KOS	12	29.08.2017
	1024.0	1200701	75	1024	25.07.2017	B1024ASR0102	6	KOS	6	29.08.2017
	1024.0	1200701	74	1024	25.07.2017	B1024ASR0101	6	KOS	6	29.08.2017
	1024.0	1200701	73	1024	25.07.2017	B1024ASR0114	12	KOS	12	29.08.2017
	1024.0	1200701	72	1024	25.07.2017	B1024ASR0104	24	KOS	24	29.08.2017
	1024.0	1200701	71	1024	25.07.2017	B1024AGR0202	6	KOS	6	29.08.2017
	1024.0	1200701	70	1024	25.07.2017	B1024AGR0201	6	KOS	6	29.08.2017
	1024.0	1200701	69	1024	25.07.2017	B1024AGR0150	6	KOS	6	29.08.2017
	1024.0	1200701	68	1024	25.07.2017	B1024AGR0143	6	KOS	6	29.08.2017
	1024.0	1200701	67	1024	25.07.2017	B1024AGR0116	6	KOS	6	29.08.2017
	1024.0	1200701	66	1024	25.07.2017	B1024AGR0148	12	KOS	12	29.08.2017
	1024.0	1200701	65	1024	25.07.2017	B1024AGR0147	6	KOS	6	29.08.2017
	1024.0	1200701	64	1024	25.07.2017	B1024AGR0145	12	KOS	12	29.08.2017
	1024.0	1200701	63	1024	25.07.2017	B1024AGR0144	12	KOS	12	29.08.2017
	1024.0	1200701	62	1024	25.07.2017	B1024AGR0142	12	KOS	12	29.08.2017
	1024.0	1200701	61	1024	25.07.2017	B1024AGR0141	12	KOS	12	29.08.2017
	1024.0	1200701	60	1024	25.07.2017	B1024AGR0140	12	KOS	12	29.08.2017
	1024.0	1200701	30	1024	25.07.2017	B1024AGE0308	12	KOS	12	29.08.2017
	1024.0	1200701	31	1024	25.07.2017	B1024AGE0309	6	KOS	6	29.08.2017
	1024.0	1200701	32	1024	25.07.2017	B1024AGE0311	6	KOS	6	29.08.2017
	1024.0	1203211	49	1024	26.07.2017	9900-10103	1	KOS	1	29.08.2017
	1024.0	1203211	50	1024	26.07.2017	9900-10106	1	KOS	1	29.08.2017
	1024.0	1203211	51	1024	26.07.2017	9900-10107	1	KOS	1	29.08.2017
	1024.0	1203211	52	1024	26.07.2017	9900-10108	1	KOS	1	29.08.2017
	1024.0	1203211	53	1024	26.07.2017	9900-10110	2	KOS	2	29.08.2017
	1024.0	1203211	54	1024	26.07.2017	9900-10111	1	KOS	1	29.08.2017
	1024.0	1203211	55	1024	26.07.2017	9900-10115	1	KOS	1	29.08.2017
	1024.0	1203211	56	1024	26.07.2017	9900-10116	1	KOS	1	29.08.2017
	1024.0	1203211	57	1024	26.07.2017	9900-11011	1	KOS	1	29.08.2017
	1024.0	1203211	58	1024	26.07.2017	9900-11017	1	KOS	1	29.08.2017
	1024.0	1203211	59	1024	26.07.2017	9900-11019	1	KOS	1	29.08.2017
	1024.0	1203211	60	1024	26.07.2017	9900-12005	2	KOS	2	29.08.2017
	1024.0	1203211	61	1024	26.07.2017	9900-12006	2	KOS	2	29.08.2017
	1024.0	1203211	62	1024	26.07.2017	9900-12007	1	KOS	1	29.08.2017
	1024.0	1203211	63	1024	26.07.2017	9900-12008	1	KOS	1	29.08.2017
	1024.0	1203211	64	1024	26.07.2017	9900-12009	1	KOS	1	29.08.2017
	1024.0	1203211	65	1024	26.07.2017	9900-12012	2	KOS	2	29.08.2017
	1024.0	1213828	5	1024	26.07.2017	S405G0603M	1	KOS	1	29.08.2017
	1024.0	1213828	4	1024	26.07.2017	S405G0602M	1	KOS	1	29.08.2017
	1024.0	1203211	23	1024	26.07.2017	S513G1102	1	KOS	1	29.08.2017
	1024.0	1203211	22	1024	26.07.2017	S513G1101	1	KOS	1	29.08.2017
	1024.0	1203211	21	1024	26.07.2017	S513G0199	1	KOS	1	29.08.2017
	1024.0	1203211	20	1024	26.07.2017	S513G0151	4	KOS	4	29.08.2017
	1024.0	1203211	19	1024	26.07.2017	S513G0111	1	KOS	1	29.08.2017
	1024.0	1203211	18	1024	26.07.2017	S513G0110	2	KOS	2	29.08.2017
	1024.0	1203211	17	1024	26.07.2017	S513G0109	2	KOS	2	29.08.2017
	1024.0	1203211	16	1024	26.07.2017	S513G0108	2	KOS	2	29.08.2017
	1024.0	1203211	15	1024	26.07.2017	S513G0107	1	KOS	1	29.08.2017
	1024.0	1203211	14	1024	26.07.2017	S513G0106	1	KOS	1	29.08.2017
	1024.0	1203211	13	1024	26.07.2017	S513G0105	1	KOS	1	29.08.2017
	1024.0	1203211	12	1024	26.07.2017	S513G0104	1	KOS	1	29.08.2017
	1024.0	1203211	11	1024	26.07.2017	S513G0103	1	KOS	1	29.08.2017
	1024.0	1203211	10	1024	26.07.2017	S513G0102	1	KOS	1	29.08.2017
	1024.0	1203211	9	1024	26.07.2017	S513G0101	2	KOS	2	29.08.2017
	1024.0	1203211	8	1024	26.07.2017	KTK006E02	4	KOS	4	29.08.2017
	1024.0	1203211	7	1024	26.07.2017	KTK006E01	2	KOS	2	29.08.2017
	1024.0	1203211	6	1024	26.07.2017	KTK006D01	2	KOS	2	29.08.2017
	1024.0	1203211	5	1024	26.07.2017	HT7100	1	KOS	1	29.08.2017
	1024.0	1203211	4	1024	26.07.2017	HT6234	2	KOS	2	29.08.2017
	1024.0	1203211	3	1024	26.07.2017	HT2092	2	KOS	2	29.08.2017
	1024.0	1203211	2	1024	26.07.2017	HTR3034	5	KOS	5	29.08.2017
	1024.0	1203211	1	1024	26.07.2017	HBS7850	1	KOS	1	29.08.2017
	116741.0	1202561	300	116741	26.07.2017	ME801906	1	KOS	1	29.08.2017
	1024.0	1203211	24	1024	26.07.2017	S513G1103	1	KOS	1	29.08.2017
	1024.0	1203211	48	1024	26.07.2017	9900-10102	4	KOS	4	29.08.2017
	1024.0	1203211	47	1024	26.07.2017	S513G3121	2	KOS	2	29.08.2017
	1024.0	1203211	46	1024	26.07.2017	S513G1204	1	KOS	1	29.08.2017
	1024.0	1203211	45	1024	26.07.2017	S513G1203	1	KOS	1	29.08.2017
	1024.0	1203211	44	1024	26.07.2017	S513G12-A	1	KOS	1	29.08.2017
	1024.0	1203211	43	1024	26.07.2017	S513G1123	1	KOS	1	29.08.2017
	1024.0	1203211	42	1024	26.07.2017	S513G1122	1	KOS	1	29.08.2017
	1024.0	1203211	41	1024	26.07.2017	S513G1121	1	KOS	1	29.08.2017
	1024.0	1203211	40	1024	26.07.2017	S513G1120	1	KOS	1	29.08.2017
	1024.0	1203211	39	1024	26.07.2017	S513G1118	1	KOS	1	29.08.2017
	1024.0	1203211	38	1024	26.07.2017	S513G1117A	2	KOS	2	29.08.2017
	1024.0	1203211	37	1024	26.07.2017	S513G1116	1	KOS	1	29.08.2017
	1024.0	1203211	25	1024	26.07.2017	S513G1104	1	KOS	1	29.08.2017
	1024.0	1203211	26	1024	26.07.2017	S513G1105	1	KOS	1	29.08.2017
	1024.0	1203211	27	1024	26.07.2017	S513G1106	1	KOS	1	29.08.2017
	1024.0	1203211	28	1024	26.07.2017	S513G1107	3	KOS	3	29.08.2017
	1024.0	1203211	29	1024	26.07.2017	S513G1108	1	KOS	1	29.08.2017
	1024.0	1203211	30	1024	26.07.2017	S513G1109	1	KOS	1	29.08.2017
	1024.0	1203211	31	1024	26.07.2017	S513G1110	1	KOS	1	29.08.2017
	1024.0	1203211	32	1024	26.07.2017	S513G1111	1	KOS	1	29.08.2017
	1024.0	1203211	33	1024	26.07.2017	S513G1112	1	KOS	1	29.08.2017
	1024.0	1203211	34	1024	26.07.2017	S513G1113	3	KOS	3	29.08.2017
	1024.0	1203211	35	1024	26.07.2017	S513G1114	1	KOS	1	29.08.2017
	1024.0	1203211	36	1024	26.07.2017	S513G1115	1	KOS	1	29.08.2017
	148113.0	311005274	600	1481130002	28.07.2017	KOST08	1	KOS	1	29.08.2017
	148113.0	311005275	100	1481130002	28.07.2017	PM008KM03	1	KOS	1	29.08.2017
	148113.0	311005275	200	1481130002	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005275	300	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005275	400	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005275	500	1481130002	28.07.2017	GARV-VER01	1	KOS	1	29.08.2017
	148113.0	311005275	600	1481130002	28.07.2017	KOST08	1	KOS	1	29.08.2017
	148113.0	311005276	100	1481130002	28.07.2017	PM008KM03	1	KOS	1	29.08.2017
	148113.0	311005276	200	1481130002	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005276	300	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005276	400	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005276	500	1481130002	28.07.2017	GARV-VER01	1	KOS	1	29.08.2017
	148113.0	311005276	600	1481130002	28.07.2017	KOST08	1	KOS	1	29.08.2017
	139757.0	311005468	100	139757001	28.07.2017	PM008KM03A+20002	1	KOS	1	29.08.2017
	139757.0	311005468	200	139757001	28.07.2017	KOST08	1	KOS	1	29.08.2017
	139757.0	311005468	400	139757001	28.07.2017	KOST01	1	KOS	1	29.08.2017
	139757.0	311005468	500	139757001	28.07.2017	KOST01	1	KOS	1	29.08.2017
	139757.0	311005468	600	139757001	28.07.2017	GARV-VER18	1	KOS	1	29.08.2017
	139757.0	311005469	100	139757001	28.07.2017	PM008KM03A+20003	1	KOS	1	29.08.2017
	139757.0	311005469	200	139757001	28.07.2017	KOST08	1	KOS	1	29.08.2017
	139757.0	311005469	300	139757001	28.07.2017	KOST01	1	KOS	1	29.08.2017
	139757.0	311005469	400	139757001	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005271	100	1481130002	28.07.2017	PM008KM03	1	KOS	1	29.08.2017
	148113.0	311005271	200	1481130002	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005271	300	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005271	400	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005271	500	1481130002	28.07.2017	GARV-VER01	1	KOS	1	29.08.2017
	148113.0	311005271	600	1481130002	28.07.2017	KOST08	1	KOS	1	29.08.2017
	148113.0	311005272	100	1481130002	28.07.2017	PM008KM03	1	KOS	1	29.08.2017
	148113.0	311005272	200	1481130002	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005272	300	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005272	400	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005272	500	1481130002	28.07.2017	GARV-VER01	1	KOS	1	29.08.2017
	148113.0	311005272	600	1481130002	28.07.2017	KOST08	1	KOS	1	29.08.2017
	148113.0	311005274	500	1481130002	28.07.2017	GARV-VER01	1	KOS	1	29.08.2017
	148113.0	311005274	400	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005274	300	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005274	200	1481130002	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005274	100	1481130002	28.07.2017	PM008KM03	1	KOS	1	29.08.2017
	148113.0	311005273	600	1481130002	28.07.2017	KOST08	1	KOS	1	29.08.2017
	148113.0	311005273	100	1481130002	28.07.2017	PM008KM03	1	KOS	1	29.08.2017
	148113.0	311005273	200	1481130002	28.07.2017	KOST01	1	KOS	1	29.08.2017
	148113.0	311005273	300	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	148113.0	311005273	500	1481130002	28.07.2017	GARV-VER01	1	KOS	1	29.08.2017
	148113.0	311005273	400	1481130002	28.07.2017	KOST13	1	KOS	1	29.08.2017
	1024.0	1205575	59	1024	31.07.2017	B1024AGR0139	12	KOS	12	29.08.2017
	1024.0	1205575	60	1024	31.07.2017	B1024AGR0140	12	KOS	12	29.08.2017
	1024.0	1205575	61	1024	31.07.2017	B1024AGR0141	12	KOS	12	29.08.2017
	1024.0	1205575	58	1024	31.07.2017	B1024AGR0138	6	KOS	6	29.08.2017
	1024.0	1205575	57	1024	31.07.2017	B1024AGR0137	6	KOS	6	29.08.2017
	1024.0	1205575	56	1024	31.07.2017	B1024AGR0134	6	KOS	6	29.08.2017
	1024.0	1205575	55	1024	31.07.2017	B1024AGR0133	6	KOS	6	29.08.2017
	1024.0	1205575	62	1024	31.07.2017	B1024AGR0142	12	KOS	12	29.08.2017
	1024.0	1205575	63	1024	31.07.2017	B1024AGR0144	12	KOS	12	29.08.2017
	1024.0	1205575	64	1024	31.07.2017	B1024AGR0145	12	KOS	12	29.08.2017
	1024.0	1205575	65	1024	31.07.2017	B1024AGR0147	6	KOS	6	29.08.2017
	1024.0	1205575	66	1024	31.07.2017	B1024AGR0148	12	KOS	12	29.08.2017
	1024.0	1205575	67	1024	31.07.2017	B1024AGR0116	6	KOS	6	29.08.2017
	1024.0	1205575	68	1024	31.07.2017	B1024AGR0143	6	KOS	6	29.08.2017
	1024.0	1205575	69	1024	31.07.2017	B1024AGR0150	6	KOS	6	29.08.2017
	1024.0	1205575	54	1024	31.07.2017	B1024AGR0132	6	KOS	6	29.08.2017
	1024.0	1205575	53	1024	31.07.2017	B1024AGR0125	6	KOS	6	29.08.2017
	1024.0	1205575	52	1024	31.07.2017	B1024AGR0124	6	KOS	6	29.08.2017
	1024.0	1205575	51	1024	31.07.2017	B1024AGR0123	6	KOS	6	29.08.2017
	1024.0	1205575	50	1024	31.07.2017	B1024AGR0122	6	KOS	6	29.08.2017
	1024.0	1205575	49	1024	31.07.2017	B1024AGR0121	6	KOS	6	29.08.2017
	1024.0	1205575	48	1024	31.07.2017	B1024AGR0120	6	KOS	6	29.08.2017
	1024.0	1205575	47	1024	31.07.2017	B1024AGR0119	6	KOS	6	29.08.2017
	1024.0	1205575	46	1024	31.07.2017	B1024AGR0118	6	KOS	6	29.08.2017
	1024.0	1205575	45	1024	31.07.2017	B1024AGR0115	6	KOS	6	29.08.2017
	1024.0	1205575	44	1024	31.07.2017	B1024AGR0109	12	KOS	12	29.08.2017
	1024.0	1205575	43	1024	31.07.2017	B1024AGR0106	6	KOS	6	29.08.2017
	1024.0	1205575	42	1024	31.07.2017	B1024AGR0105	6	KOS	6	29.08.2017
	1024.0	1205575	41	1024	31.07.2017	B1024AGR0102	6	KOS	6	29.08.2017
	1024.0	1205575	40	1024	31.07.2017	MW700587	6	KOS	6	29.08.2017
	1024.0	1205575	39	1024	31.07.2017	B1024AGR0610	24	KOS	24	29.08.2017
	1024.0	1205575	70	1024	31.07.2017	B1024AGR0201	6	KOS	6	29.08.2017
	1024.0	1205575	101	1024	31.07.2017	MW034598	6	KOS	6	29.08.2017
	1024.0	1205575	100	1024	31.07.2017	B6026ESR0308	6	KOS	6	29.08.2017
	1024.0	1205575	99	1024	31.07.2017	B1024ASR0704	12	KOS	12	29.08.2017
	1024.0	1205575	98	1024	31.07.2017	B1024ASR0703	24	KOS	24	29.08.2017
	1024.0	1205575	97	1024	31.07.2017	B1024ASR0702	6	KOS	6	29.08.2017
	1024.0	1205575	96	1024	31.07.2017	B1024ASR0306	6	KOS	6	29.08.2017
	1024.0	1205575	95	1024	31.07.2017	B1024ASR0305	12	KOS	12	29.08.2017
	1024.0	1205575	94	1024	31.07.2017	B1024ASR0302	6	KOS	6	29.08.2017
	1024.0	1205575	93	1024	31.07.2017	B1024ASR0301	6	KOS	6	29.08.2017
	1024.0	1205575	92	1024	31.07.2017	B1024AGR0153	12	KOS	12	29.08.2017
	1024.0	1205575	91	1024	31.07.2017	B1024AGR0152	6	KOS	6	29.08.2017
	1024.0	1205575	90	1024	31.07.2017	B1024AGR0151	12	KOS	12	29.08.2017
	1024.0	1205575	89	1024	31.07.2017	B1024AGR0149	6	KOS	6	29.08.2017
	1024.0	1205575	88	1024	31.07.2017	B1024AGE0310	6	KOS	6	29.08.2017
	1024.0	1205575	87	1024	31.07.2017	B1024AGE0132	6	KOS	6	29.08.2017
	1024.0	1205575	86	1024	31.07.2017	B1024ASR0202	6	KOS	6	29.08.2017
	1024.0	1205575	85	1024	31.07.2017	B1024ASR0201	6	KOS	6	29.08.2017
	1024.0	1205575	84	1024	31.07.2017	B1024ASR0117	6	KOS	6	29.08.2017
	1024.0	1205575	83	1024	31.07.2017	B1024ASR0118	48	KOS	48	29.08.2017
	1024.0	1205575	82	1024	31.07.2017	B1024ASR0116	6	KOS	6	29.08.2017
	1024.0	1205575	81	1024	31.07.2017	B1024ASR0113	48	KOS	48	29.08.2017
	1024.0	1205575	80	1024	31.07.2017	B1024ASR0111	24	KOS	24	29.08.2017
	1024.0	1205575	79	1024	31.07.2017	B1024ASR0108	12	KOS	12	29.08.2017
	1024.0	1205575	78	1024	31.07.2017	B1024ASR0107	24	KOS	24	29.08.2017
	1024.0	1205575	77	1024	31.07.2017	B1024ASR0106	24	KOS	24	29.08.2017
	1024.0	1205575	76	1024	31.07.2017	B1024ASR0103	12	KOS	12	29.08.2017
	1024.0	1205575	75	1024	31.07.2017	B1024ASR0102	6	KOS	6	29.08.2017
	1024.0	1205575	74	1024	31.07.2017	B1024ASR0101	6	KOS	6	29.08.2017
	1024.0	1205575	73	1024	31.07.2017	B1024ASR0114	12	KOS	12	29.08.2017
	1024.0	1205575	72	1024	31.07.2017	B1024ASR0104	24	KOS	24	29.08.2017
	1024.0	1205575	71	1024	31.07.2017	B1024AGR0202	6	KOS	6	29.08.2017
	1024.0	1204879	38	1024	31.07.2017	B1024AGR0131	12	KOS	12	29.08.2017
	1024.0	1204879	39	1024	31.07.2017	B1024AGR0610	24	KOS	24	29.08.2017
	1024.0	1204879	40	1024	31.07.2017	MW700587	6	KOS	6	29.08.2017
	1024.0	1204879	41	1024	31.07.2017	B1024AGR0102	6	KOS	6	29.08.2017
	1024.0	1204879	42	1024	31.07.2017	B1024AGR0105	6	KOS	6	29.08.2017
	1024.0	1204879	43	1024	31.07.2017	B1024AGR0106	6	KOS	6	29.08.2017
	1024.0	1204879	44	1024	31.07.2017	B1024AGR0109	12	KOS	12	29.08.2017
	1024.0	1204879	45	1024	31.07.2017	B1024AGR0115	6	KOS	6	29.08.2017
	1024.0	1204879	46	1024	31.07.2017	B1024AGR0118	6	KOS	6	29.08.2017
	1024.0	1204879	47	1024	31.07.2017	B1024AGR0119	6	KOS	6	29.08.2017
	1024.0	1204879	48	1024	31.07.2017	B1024AGR0120	6	KOS	6	29.08.2017
	1024.0	1204879	49	1024	31.07.2017	B1024AGR0121	6	KOS	6	29.08.2017
	1024.0	1204879	50	1024	31.07.2017	B1024AGR0122	6	KOS	6	29.08.2017
	1024.0	1204879	51	1024	31.07.2017	B1024AGR0123	6	KOS	6	29.08.2017
	1024.0	1204879	52	1024	31.07.2017	B1024AGR0124	6	KOS	6	29.08.2017
	1024.0	1204879	53	1024	31.07.2017	B1024AGR0125	6	KOS	6	29.08.2017
	1024.0	1204879	54	1024	31.07.2017	B1024AGR0132	6	KOS	6	29.08.2017
	1024.0	1204879	55	1024	31.07.2017	B1024AGR0133	6	KOS	6	29.08.2017
	1024.0	1204879	56	1024	31.07.2017	B1024AGR0134	6	KOS	6	29.08.2017
	1024.0	1204879	57	1024	31.07.2017	B1024AGR0137	6	KOS	6	29.08.2017
	1024.0	1204879	58	1024	31.07.2017	B1024AGR0138	6	KOS	6	29.08.2017
	1024.0	1204879	59	1024	31.07.2017	B1024AGR0139	12	KOS	12	29.08.2017
	1024.0	1204879	60	1024	31.07.2017	B1024AGR0140	12	KOS	12	29.08.2017
	1024.0	1204879	61	1024	31.07.2017	B1024AGR0141	12	KOS	12	29.08.2017
	1024.0	1204879	62	1024	31.07.2017	B1024AGR0142	12	KOS	12	29.08.2017
	1024.0	1204879	63	1024	31.07.2017	B1024AGR0144	12	KOS	12	29.08.2017
	1024.0	1204879	64	1024	31.07.2017	B1024AGR0145	12	KOS	12	29.08.2017
	1024.0	1204879	65	1024	31.07.2017	B1024AGR0147	6	KOS	6	29.08.2017
	1024.0	1204879	66	1024	31.07.2017	B1024AGR0148	12	KOS	12	29.08.2017
	1024.0	1204879	67	1024	31.07.2017	B1024AGR0116	6	KOS	6	29.08.2017
	1024.0	1204879	68	1024	31.07.2017	B1024AGR0143	6	KOS	6	29.08.2017
	1024.0	1204879	69	1024	31.07.2017	B1024AGR0150	6	KOS	6	29.08.2017
	1024.0	1204879	70	1024	31.07.2017	B1024AGR0201	6	KOS	6	29.08.2017
	1024.0	1204879	71	1024	31.07.2017	B1024AGR0202	6	KOS	6	29.08.2017
	1024.0	1204879	72	1024	31.07.2017	B1024ASR0104	24	KOS	24	29.08.2017
	1024.0	1204879	73	1024	31.07.2017	B1024ASR0114	12	KOS	12	29.08.2017
	1024.0	1204879	37	1024	31.07.2017	B1024AGE0318	6	KOS	6	29.08.2017
	1024.0	1204879	1	1024	31.07.2017	B1024AGE0102	6	KOS	6	29.08.2017
	1024.0	1204879	2	1024	31.07.2017	B1024AGE0103	12	KOS	12	29.08.2017
	1024.0	1204879	3	1024	31.07.2017	B1024AGE0110	12	KOS	12	29.08.2017
	1024.0	1204879	4	1024	31.07.2017	B1024AGE0112	6	KOS	6	29.08.2017
	1024.0	1204879	5	1024	31.07.2017	B1024AGE0114	12	KOS	12	29.08.2017
	1024.0	1204879	6	1024	31.07.2017	B1024AGE0115	6	KOS	6	29.08.2017
	1024.0	1204879	7	1024	31.07.2017	B1024AGE0118	6	KOS	6	29.08.2017
	1024.0	1204879	8	1024	31.07.2017	B1024AGE0120	6	KOS	6	29.08.2017
	1024.0	1204879	9	1024	31.07.2017	B1024AGE0121	12	KOS	12	29.08.2017
	1024.0	1204879	10	1024	31.07.2017	B1024AGE0122	6	KOS	6	29.08.2017
	1024.0	1204879	11	1024	31.07.2017	B1024AGE0123	6	KOS	6	29.08.2017
	1024.0	1204879	12	1024	31.07.2017	B1024AGE0124	6	KOS	6	29.08.2017
	1024.0	1204879	13	1024	31.07.2017	B1024AGE0125	6	KOS	6	29.08.2017
	1024.0	1204879	14	1024	31.07.2017	B1024AGE0126	12	KOS	12	29.08.2017
	1024.0	1204879	15	1024	31.07.2017	B1024AGE0129	6	KOS	6	29.08.2017
	1024.0	1204879	16	1024	31.07.2017	B1024AGE0130	6	KOS	6	29.08.2017
	1024.0	1204879	17	1024	31.07.2017	B1024AGE0134	12	KOS	12	29.08.2017
	1024.0	1204879	18	1024	31.07.2017	B1024AGE0136	12	KOS	12	29.08.2017
	1024.0	1204879	19	1024	31.07.2017	B1024AGE0137	6	KOS	6	29.08.2017
	1024.0	1204879	20	1024	31.07.2017	B1024AGE0138	6	KOS	6	29.08.2017
	1024.0	1204879	21	1024	31.07.2017	B1024AGE0139	6	KOS	6	29.08.2017
	1024.0	1204879	22	1024	31.07.2017	B1024AGE0140	6	KOS	6	29.08.2017
	1024.0	1204879	23	1024	31.07.2017	B1024AGE0141	12	KOS	12	29.08.2017
	1024.0	1204879	24	1024	31.07.2017	B1024AGE0142	24	KOS	24	29.08.2017
	1024.0	1204879	25	1024	31.07.2017	B1024AGE0143	6	KOS	6	29.08.2017
	1024.0	1204879	26	1024	31.07.2017	B1024AGE0145	6	KOS	6	29.08.2017
	1024.0	1204879	27	1024	31.07.2017	B1024AGE0146	6	KOS	6	29.08.2017
	1024.0	1204879	28	1024	31.07.2017	B1024AGE0306	12	KOS	12	29.08.2017
	1024.0	1204879	29	1024	31.07.2017	B1024AGE0307	12	KOS	12	29.08.2017
	1024.0	1204879	30	1024	31.07.2017	B1024AGE0308	12	KOS	12	29.08.2017
	1024.0	1204879	31	1024	31.07.2017	B1024AGE0309	6	KOS	6	29.08.2017
	1024.0	1204879	32	1024	31.07.2017	B1024AGE0311	6	KOS	6	29.08.2017
	1024.0	1204879	33	1024	31.07.2017	B1024AGE0312	24	KOS	24	29.08.2017
	1024.0	1204879	34	1024	31.07.2017	B1024AGE0314	6	KOS	6	29.08.2017
	1024.0	1204879	35	1024	31.07.2017	B1024AGE0315	6	KOS	6	29.08.2017
	1024.0	1204879	36	1024	31.07.2017	B1024AGE0316	12	KOS	12	29.08.2017
	1024.0	1204879	86	1024	31.07.2017	B1024ASR0202	6	KOS	6	29.08.2017
	1024.0	1205575	17	1024	31.07.2017	B1024AGE0134	12	KOS	12	29.08.2017
	1024.0	1205575	16	1024	31.07.2017	B1024AGE0130	6	KOS	6	29.08.2017
	1024.0	1205575	15	1024	31.07.2017	B1024AGE0129	6	KOS	6	29.08.2017
	1024.0	1205575	14	1024	31.07.2017	B1024AGE0126	12	KOS	12	29.08.2017
	1024.0	1205575	13	1024	31.07.2017	B1024AGE0125	6	KOS	6	29.08.2017
	1024.0	1205575	12	1024	31.07.2017	B1024AGE0124	6	KOS	6	29.08.2017
	1024.0	1205575	11	1024	31.07.2017	B1024AGE0123	6	KOS	6	29.08.2017
	1024.0	1205575	10	1024	31.07.2017	B1024AGE0122	6	KOS	6	29.08.2017
	1024.0	1205575	9	1024	31.07.2017	B1024AGE0121	12	KOS	12	29.08.2017
	1024.0	1204879	87	1024	31.07.2017	B1024AGE0132	6	KOS	6	29.08.2017
	1024.0	1204879	88	1024	31.07.2017	B1024AGE0310	6	KOS	6	29.08.2017
	1024.0	1204879	89	1024	31.07.2017	B1024AGR0149	6	KOS	6	29.08.2017
	1024.0	1204879	90	1024	31.07.2017	B1024AGR0151	12	KOS	12	29.08.2017
	1024.0	1204879	91	1024	31.07.2017	B1024AGR0152	6	KOS	6	29.08.2017
	1024.0	1204879	92	1024	31.07.2017	B1024AGR0153	12	KOS	12	29.08.2017
	1024.0	1204879	93	1024	31.07.2017	B1024ASR0301	6	KOS	6	29.08.2017
	1024.0	1204879	94	1024	31.07.2017	B1024ASR0302	6	KOS	6	29.08.2017
	1024.0	1204879	95	1024	31.07.2017	B1024ASR0305	12	KOS	12	29.08.2017
	1024.0	1204879	96	1024	31.07.2017	B1024ASR0306	6	KOS	6	29.08.2017
	1024.0	1204879	97	1024	31.07.2017	B1024ASR0702	6	KOS	6	29.08.2017
	1024.0	1204879	98	1024	31.07.2017	B1024ASR0703	24	KOS	24	29.08.2017
	1024.0	1204879	99	1024	31.07.2017	B1024ASR0704	12	KOS	12	29.08.2017
	1024.0	1204879	100	1024	31.07.2017	B6026ESR0308	6	KOS	6	29.08.2017
	1024.0	1204879	101	1024	31.07.2017	MW034598	6	KOS	6	29.08.2017
	1024.0	1205575	1	1024	31.07.2017	B1024AGE0102	6	KOS	6	29.08.2017
	1024.0	1205575	2	1024	31.07.2017	B1024AGE0103	12	KOS	12	29.08.2017
